loc_name,loc_desc,chemical_name,result_numeric,sample_date,ppt_unit,zipcode,city,county,method_detection_limit,loc_purpose,loc_type,remark_1
CO0121700,RED ROCK VALLEY WD,Perfluorotetradecanoic (PFTeA),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Perfluorooctanesulfonic acid (PFOS),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Hexafluoropropylene oxide dimer acid,0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Perfluorohexanesulfonic acid (PFHxS),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Perfluorodecanoic acid (PFDA),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Perfluorooctanoic acid (PFOA),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Perfluorododecanoic acid (PFDoA),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Perfluorobutanesulfonic acid (PFBS),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Perfluorohexanoic acid (PFHxA),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Perfluoroheptanoic acid (PFHpA),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Perfluoroundecanoic acid (PFUnA),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Perfluorooctanesulfonic acid (PFOS),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Perfluorooctanoic acid (PFOA),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Hexafluoropropylene oxide dimer acid,0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Perfluorododecanoic acid (PFDoA),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Perfluoroundecanoic acid (PFUnA),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Perfluorodecanoic acid (PFDA),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Perfluorohexanoic acid (PFHxA),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Perfluorobutanesulfonic acid (PFBS),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Total PFAS,0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Perfluorohexanesulfonic acid (PFHxS),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,"PFOS and PFOA, Total Combined",0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Perfluorotridecanoic acid (PFTriA),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Perfluorotetradecanoic (PFTeA),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Perfluorononanoic acid (PFNA),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121700,RED ROCK VALLEY WD,Perfluoroheptanoic acid (PFHpA),0,3/17/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0162710,NEW VISION MHP,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,3/16/2020,ppt,80601,Brighton,WELD,0.46,PWS,EP,Public Water System
CO0162710,NEW VISION MHP,Perfluorotetradecanoic (PFTeA),0,3/16/2020,ppt,80601,Brighton,WELD,0.46,PWS,EP,Public Water System
CO0162710,NEW VISION MHP,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,3/16/2020,ppt,80601,Brighton,WELD,0.46,PWS,EP,Public Water System
CO0162710,NEW VISION MHP,Hexafluoropropylene oxide dimer acid,0,3/16/2020,ppt,80601,Brighton,WELD,0.46,PWS,EP,Public Water System
CO0162710,NEW VISION MHP,"PFOS and PFOA, Total Combined",0,3/16/2020,ppt,80601,Brighton,WELD,,PWS,EP,Public Water System
CO0162710,NEW VISION MHP,Perfluoroundecanoic acid (PFUnA),0,3/16/2020,ppt,80601,Brighton,WELD,0.46,PWS,EP,Public Water System
CO0162710,NEW VISION MHP,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,3/16/2020,ppt,80601,Brighton,WELD,0.46,PWS,EP,Public Water System
CO0162710,NEW VISION MHP,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,3/16/2020,ppt,80601,Brighton,WELD,0.46,PWS,EP,Public Water System
CO0162710,NEW VISION MHP,Perfluorohexanoic acid (PFHxA),0,3/16/2020,ppt,80601,Brighton,WELD,0.46,PWS,EP,Public Water System
CO0162710,NEW VISION MHP,Perfluorododecanoic acid (PFDoA),0,3/16/2020,ppt,80601,Brighton,WELD,0.46,PWS,EP,Public Water System
CO0162710,NEW VISION MHP,Perfluorooctanesulfonic acid (PFOS),0,3/16/2020,ppt,80601,Brighton,WELD,0.46,PWS,EP,Public Water System
CO0162710,NEW VISION MHP,Perfluorodecanoic acid (PFDA),0,3/16/2020,ppt,80601,Brighton,WELD,0.46,PWS,EP,Public Water System
CO0162710,NEW VISION MHP,Perfluorotridecanoic acid (PFTriA),0,3/16/2020,ppt,80601,Brighton,WELD,0.46,PWS,EP,Public Water System
CO0162710,NEW VISION MHP,Perfluorooctanoic acid (PFOA),0,3/16/2020,ppt,80601,Brighton,WELD,0.46,PWS,EP,Public Water System
CO0162710,NEW VISION MHP,Total PFAS,0,3/16/2020,ppt,80601,Brighton,WELD,,PWS,EP,Public Water System
CO0162710,NEW VISION MHP,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,3/16/2020,ppt,80601,Brighton,WELD,0.46,PWS,EP,Public Water System
CO0162710,NEW VISION MHP,Perfluorobutanesulfonic acid (PFBS),0,3/16/2020,ppt,80601,Brighton,WELD,0.46,PWS,EP,Public Water System
CO0162710,NEW VISION MHP,Perfluorononanoic acid (PFNA),0,3/16/2020,ppt,80601,Brighton,WELD,0.46,PWS,EP,Public Water System
CO0162710,NEW VISION MHP,Perfluoroheptanoic acid (PFHpA),0,3/16/2020,ppt,80601,Brighton,WELD,0.46,PWS,EP,Public Water System
CO0162710,NEW VISION MHP,Perfluorohexanesulfonic acid (PFHxS),0,3/16/2020,ppt,80601,Brighton,WELD,0.46,PWS,EP,Public Water System
CO0121200,ELEPHANT ROCK MHP,Hexafluoropropylene oxide dimer acid,0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorooctanesulfonic acid (PFOS),0.79,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluoroundecanoic acid (PFUnA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121200,ELEPHANT ROCK MHP,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121200,ELEPHANT ROCK MHP,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121200,ELEPHANT ROCK MHP,"PFOS and PFOA, Total Combined",2.69,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,,PWS,EP,Public Water System
CO0121200,ELEPHANT ROCK MHP,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121200,ELEPHANT ROCK MHP,Total PFAS,6.6,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,,PWS,EP,Public Water System
CO0121200,ELEPHANT ROCK MHP,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121200,ELEPHANT ROCK MHP,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorooctanoic acid (PFOA),1.9,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorododecanoic acid (PFDoA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorohexanoic acid (PFHxA),0.84,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorotetradecanoic (PFTeA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorononanoic acid (PFNA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluoroheptanoic acid (PFHpA),0.57,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorotridecanoic acid (PFTriA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorohexanesulfonic acid (PFHxS),1.2,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorodecanoic acid (PFDA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorobutanesulfonic acid (PFBS),1.3,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,EP,Public Water System
CO0121200,ELEPHANT ROCK MHP,"PFOS and PFOA, Total Combined",3.62,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorotridecanoic acid (PFTriA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,1.1,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorotetradecanoic (PFTeA),0.32,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.25,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorononanoic acid (PFNA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.23,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluoroheptanoic acid (PFHpA),0.69,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.22,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorobutanesulfonic acid (PFBS),1.7,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.17,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorohexanesulfonic acid (PFHxS),1.5,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.15,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorodecanoic acid (PFDA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.27,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorododecanoic acid (PFDoA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.48,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorohexanoic acid (PFHxA),1,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.5,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,1.7,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.21,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluoroundecanoic acid (PFUnA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.96,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorooctanesulfonic acid (PFOS),0.82,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.47,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Hexafluoropropylene oxide dimer acid,0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,1.3,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorooctanoic acid (PFOA),2.8,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.74,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,2.7,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Total PFAS,8.83,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.16,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.28,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorotetradecanoic (PFTeA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.24,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorooctanesulfonic acid (PFOS),0.86,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.45,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluoroundecanoic acid (PFUnA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.91,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,2.6,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,1.6,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorohexanoic acid (PFHxA),0.99,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.48,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorododecanoic acid (PFDoA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.46,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorooctanoic acid (PFOA),2.3,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.71,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorodecanoic acid (PFDA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.26,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorobutanesulfonic acid (PFBS),1.8,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.17,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorohexanesulfonic acid (PFHxS),1.5,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.14,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorononanoic acid (PFNA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.22,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluorotridecanoic acid (PFTriA),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,1.1,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.2,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.27,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.15,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,"PFOS and PFOA, Total Combined",3.16,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Total PFAS,8.17,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Hexafluoropropylene oxide dimer acid,0,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,1.2,PWS,RW,Public Water System
CO0121200,ELEPHANT ROCK MHP,Perfluoroheptanoic acid (PFHpA),0.72,4/20/2020,ppt,80926,COLORADO SPRINGS,EL PASO,0.21,PWS,RW,Public Water System
CO0121455,MERIDIAN SERVICE MD,Perfluorooctanesulfonic acid (PFOS),0,3/12/2020,ppt,80831,PEYTON,EL PASO,0.42,PWS,EP,Public Water System
CO0121455,MERIDIAN SERVICE MD,Perfluoroundecanoic acid (PFUnA),0,3/12/2020,ppt,80831,PEYTON,EL PASO,0.42,PWS,EP,Public Water System
CO0121455,MERIDIAN SERVICE MD,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,3/12/2020,ppt,80831,PEYTON,EL PASO,0.42,PWS,EP,Public Water System
CO0121455,MERIDIAN SERVICE MD,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,3/12/2020,ppt,80831,PEYTON,EL PASO,0.42,PWS,EP,Public Water System
CO0121455,MERIDIAN SERVICE MD,Perfluorohexanoic acid (PFHxA),0,3/12/2020,ppt,80831,PEYTON,EL PASO,0.42,PWS,EP,Public Water System
CO0121455,MERIDIAN SERVICE MD,Perfluorododecanoic acid (PFDoA),0,3/12/2020,ppt,80831,PEYTON,EL PASO,0.42,PWS,EP,Public Water System
CO0121455,MERIDIAN SERVICE MD,Perfluorononanoic acid (PFNA),0,3/12/2020,ppt,80831,PEYTON,EL PASO,0.42,PWS,EP,Public Water System
CO0121455,MERIDIAN SERVICE MD,Perfluorotetradecanoic (PFTeA),0,3/12/2020,ppt,80831,PEYTON,EL PASO,0.42,PWS,EP,Public Water System
CO0121455,MERIDIAN SERVICE MD,Perfluorohexanesulfonic acid (PFHxS),0,3/12/2020,ppt,80831,PEYTON,EL PASO,0.42,PWS,EP,Public Water System
CO0121455,MERIDIAN SERVICE MD,Perfluorobutanesulfonic acid (PFBS),0,3/12/2020,ppt,80831,PEYTON,EL PASO,0.42,PWS,EP,Public Water System
CO0121455,MERIDIAN SERVICE MD,Perfluoroheptanoic acid (PFHpA),0,3/12/2020,ppt,80831,PEYTON,EL PASO,0.42,PWS,EP,Public Water System
CO0121455,MERIDIAN SERVICE MD,Total PFAS,0,3/12/2020,ppt,80831,PEYTON,EL PASO,,PWS,EP,Public Water System
CO0121455,MERIDIAN SERVICE MD,"PFOS and PFOA, Total Combined",0,3/12/2020,ppt,80831,PEYTON,EL PASO,,PWS,EP,Public Water System
CO0121455,MERIDIAN SERVICE MD,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,3/12/2020,ppt,80831,PEYTON,EL PASO,0.42,PWS,EP,Public Water System
CO0121455,MERIDIAN SERVICE MD,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,3/12/2020,ppt,80831,PEYTON,EL PASO,0.42,PWS,EP,Public Water System
CO0121455,MERIDIAN SERVICE MD,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,3/12/2020,ppt,80831,PEYTON,EL PASO,0.42,PWS,EP,Public Water System
CO0121455,MERIDIAN SERVICE MD,Perfluorotridecanoic acid (PFTriA),0,3/12/2020,ppt,80831,PEYTON,EL PASO,0.42,PWS,EP,Public Water System
CO0121455,MERIDIAN SERVICE MD,Perfluorodecanoic acid (PFDA),0,3/12/2020,ppt,80831,PEYTON,EL PASO,0.42,PWS,EP,Public Water System
CO0121455,MERIDIAN SERVICE MD,Perfluorooctanoic acid (PFOA),0,3/12/2020,ppt,80831,PEYTON,EL PASO,0.42,PWS,EP,Public Water System
CO0121455,MERIDIAN SERVICE MD,Hexafluoropropylene oxide dimer acid,0,3/12/2020,ppt,80831,PEYTON,EL PASO,0.42,PWS,EP,Public Water System
CO0107582,OLDE STAGE WD,Perfluorobutanesulfonic acid (PFBS),2.6,3/16/2020,ppt,80033,WHEAT RIDGE,JEFFERSON,0.45,PWS,EP,Public Water System
CO0107582,OLDE STAGE WD,Perfluorohexanesulfonic acid (PFHxS),1.7,3/16/2020,ppt,80033,WHEAT RIDGE,JEFFERSON,0.45,PWS,EP,Public Water System
CO0107582,OLDE STAGE WD,Perfluorodecanoic acid (PFDA),0,3/16/2020,ppt,80033,WHEAT RIDGE,JEFFERSON,0.45,PWS,EP,Public Water System
CO0107582,OLDE STAGE WD,"PFOS and PFOA, Total Combined",10.6,3/16/2020,ppt,80033,WHEAT RIDGE,JEFFERSON,,PWS,EP,Public Water System
CO0107582,OLDE STAGE WD,Perfluorododecanoic acid (PFDoA),0,3/16/2020,ppt,80033,WHEAT RIDGE,JEFFERSON,0.45,PWS,EP,Public Water System
CO0107582,OLDE STAGE WD,Perfluoroundecanoic acid (PFUnA),0,3/16/2020,ppt,80033,WHEAT RIDGE,JEFFERSON,0.45,PWS,EP,Public Water System
CO0107582,OLDE STAGE WD,Perfluoroheptanoic acid (PFHpA),1.1,3/16/2020,ppt,80033,WHEAT RIDGE,JEFFERSON,0.45,PWS,EP,Public Water System
CO0107582,OLDE STAGE WD,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,3/16/2020,ppt,80033,WHEAT RIDGE,JEFFERSON,0.45,PWS,EP,Public Water System
CO0107582,OLDE STAGE WD,Perfluorooctanoic acid (PFOA),3.4,3/16/2020,ppt,80033,WHEAT RIDGE,JEFFERSON,0.45,PWS,EP,Public Water System
CO0107582,OLDE STAGE WD,Perfluorononanoic acid (PFNA),0,3/16/2020,ppt,80033,WHEAT RIDGE,JEFFERSON,0.45,PWS,EP,Public Water System
CO0107582,OLDE STAGE WD,Perfluorohexanoic acid (PFHxA),2.6,3/16/2020,ppt,80033,WHEAT RIDGE,JEFFERSON,0.45,PWS,EP,Public Water System
CO0107582,OLDE STAGE WD,Perfluorotridecanoic acid (PFTriA),0,3/16/2020,ppt,80033,WHEAT RIDGE,JEFFERSON,0.45,PWS,EP,Public Water System
CO0107582,OLDE STAGE WD,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,3/16/2020,ppt,80033,WHEAT RIDGE,JEFFERSON,0.45,PWS,EP,Public Water System
CO0107582,OLDE STAGE WD,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,3/16/2020,ppt,80033,WHEAT RIDGE,JEFFERSON,0.45,PWS,EP,Public Water System
CO0107582,OLDE STAGE WD,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,3/16/2020,ppt,80033,WHEAT RIDGE,JEFFERSON,0.45,PWS,EP,Public Water System
CO0107582,OLDE STAGE WD,Total PFAS,18.6,3/16/2020,ppt,80033,WHEAT RIDGE,JEFFERSON,,PWS,EP,Public Water System
CO0107582,OLDE STAGE WD,Perfluorooctanesulfonic acid (PFOS),7.2,3/16/2020,ppt,80033,WHEAT RIDGE,JEFFERSON,0.45,PWS,EP,Public Water System
CO0107582,OLDE STAGE WD,Hexafluoropropylene oxide dimer acid,0,3/16/2020,ppt,80033,WHEAT RIDGE,JEFFERSON,0.45,PWS,EP,Public Water System
